opsim,metric,value
ddf_accourd_sf0_05_lsf0_2_lsr0_5_v2_1_10yrs,Median SurfaceBrightLimit y HealpixSlicer,0.9982588911918459
ddf_accourd_sf0_05_lsf0_2_lsr0_5_v2_1_10yrs,Mean NumberOfQuickRevisits All sky HealpixSlicer,0.22750240717122203
ddf_accourd_sf0_05_lsf0_2_lsr0_5_v2_1_10yrs,Rms NumberOfQuickRevisits All sky HealpixSlicer,0.6152343609724016
ddf_accourd_sf0_05_lsf0_2_lsr0_5_v2_1_10yrs,Median NumberOfQuickRevisits All sky HealpixSlicer,0.19560185185185186
ddf_accourd_sf0_05_lsf0_2_lsr0_5_v2_1_10yrs,Max NumberOfQuickRevisits All sky HealpixSlicer,0.6107848037990502
ddf_accourd_sf0_05_lsf0_2_lsr0_5_v2_1_10yrs,Min NumberOfQuickRevisits All sky HealpixSlicer,0.0
ddf_accourd_sf0_05_lsf0_2_lsr0_5_v2_1_10yrs,N(+3Sigma) NumberOfQuickRevisits All sky HealpixSlicer,0.31564245810055863
ddf_accourd_sf0_05_lsf0_2_lsr0_5_v2_1_10yrs,N(-3Sigma) NumberOfQuickRevisits All sky HealpixSlicer,0.0
ddf_accourd_sf0_05_lsf0_3_lsr0_1_v2_1_10yrs,Mean NumberOfQuickRevisits  HealpixSlicer,0.231294963879511
ddf_accourd_sf0_05_lsf0_3_lsr0_1_v2_1_10yrs,Rms NumberOfQuickRevisits  HealpixSlicer,0.6706705651356388
ddf_accourd_sf0_05_lsf0_3_lsr0_1_v2_1_10yrs,Median NumberOfQuickRevisits  HealpixSlicer,0.19560185185185186
ddf_accourd_sf0_05_lsf0_3_lsr0_1_v2_1_10yrs,Max NumberOfQuickRevisits  HealpixSlicer,0.6851412146963259
ddf_accourd_sf0_05_lsf0_3_lsr0_1_v2_1_10yrs,Min NumberOfQuickRevisits  HealpixSlicer,0.0
ddf_accourd_sf0_05_lsf0_3_lsr0_1_v2_1_10yrs,N(+3Sigma) NumberOfQuickRevisits  HealpixSlicer,0.3100558659217877
ddf_accourd_sf0_05_lsf0_3_lsr0_1_v2_1_10yrs,N(-3Sigma) NumberOfQuickRevisits  HealpixSlicer,0.0
ddf_accourd_sf0_05_lsf0_3_lsr0_1_v2_1_10yrs,Median SurfaceBrightLimit u HealpixSlicer,0.9880032067331632
ddf_accourd_sf0_05_lsf0_3_lsr0_1_v2_1_10yrs,Median SurfaceBrightLimit g HealpixSlicer,0.0
ddf_accourd_sf0_05_lsf0_3_lsr0_1_v2_1_10yrs,Median SurfaceBrightLimit i HealpixSlicer,0.0
ddf_accourd_sf0_05_lsf0_3_lsr0_1_v2_1_10yrs,Median SurfaceBrightLimit r HealpixSlicer,0.9983101378506176
ddf_accourd_sf0_05_lsf0_3_lsr0_1_v2_1_10yrs,Median SurfaceBrightLimit z HealpixSlicer,0.9978202867130214
ddf_accourd_sf0_05_lsf0_3_lsr0_1_v2_1_10yrs,Median SurfaceBrightLimit y HealpixSlicer,0.9981644390628363
ddf_accourd_sf0_05_lsf0_3_lsr0_1_v2_1_10yrs,Mean NumberOfQuickRevisits All sky HealpixSlicer,0.231294963879511
ddf_accourd_sf0_05_lsf0_3_lsr0_1_v2_1_10yrs,Rms NumberOfQuickRevisits All sky HealpixSlicer,0.6706705651356388
ddf_accourd_sf0_05_lsf0_3_lsr0_1_v2_1_10yrs,Median NumberOfQuickRevisits All sky HealpixSlicer,0.19560185185185186
ddf_accourd_sf0_05_lsf0_3_lsr0_1_v2_1_10yrs,Max NumberOfQuickRevisits All sky HealpixSlicer,0.6851412146963259
ddf_accourd_sf0_05_lsf0_3_lsr0_1_v2_1_10yrs,Min NumberOfQuickRevisits All sky HealpixSlicer,0.0
ddf_accourd_sf0_05_lsf0_3_lsr0_1_v2_1_10yrs,N(+3Sigma) NumberOfQuickRevisits All sky HealpixSlicer,0.3100558659217877
ddf_accourd_sf0_05_lsf0_3_lsr0_1_v2_1_10yrs,N(-3Sigma) NumberOfQuickRevisits All sky HealpixSlicer,0.0
ddf_accourd_sf0_05_lsf0_3_lsr0_3_v2_1_10yrs,Mean NumberOfQuickRevisits  HealpixSlicer,0.22881463006164113
ddf_accourd_sf0_05_lsf0_3_lsr0_3_v2_1_10yrs,Rms NumberOfQuickRevisits  HealpixSlicer,0.6278829842647756
ddf_accourd_sf0_05_lsf0_3_lsr0_3_v2_1_10yrs,Median NumberOfQuickRevisits  HealpixSlicer,0.19675925925925927
ddf_accourd_sf0_05_lsf0_3_lsr0_3_v2_1_10yrs,Max NumberOfQuickRevisits  HealpixSlicer,0.6287178205448638
ddf_accourd_sf0_05_lsf0_3_lsr0_3_v2_1_10yrs,Min NumberOfQuickRevisits  HealpixSlicer,0.0
ddf_accourd_sf0_05_lsf0_3_lsr0_3_v2_1_10yrs,N(+3Sigma) NumberOfQuickRevisits  HealpixSlicer,0.3100558659217877
ddf_accourd_sf0_05_lsf0_3_lsr0_3_v2_1_10yrs,N(-3Sigma) NumberOfQuickRevisits  HealpixSlicer,0.0
ddf_accourd_sf0_05_lsf0_3_lsr0_3_v2_1_10yrs,Median SurfaceBrightLimit u HealpixSlicer,0.9879820069831557
ddf_accourd_sf0_05_lsf0_3_lsr0_3_v2_1_10yrs,Median SurfaceBrightLimit g HealpixSlicer,0.0
ddf_accourd_sf0_05_lsf0_3_lsr0_3_v2_1_10yrs,Median SurfaceBrightLimit i HealpixSlicer,0.0
ddf_accourd_sf0_05_lsf0_3_lsr0_3_v2_1_10yrs,Median SurfaceBrightLimit r HealpixSlicer,0.9984095267671208
ddf_accourd_sf0_05_lsf0_3_lsr0_3_v2_1_10yrs,Median SurfaceBrightLimit z HealpixSlicer,0.9979101216055332
ddf_accourd_sf0_05_lsf0_3_lsr0_3_v2_1_10yrs,Median SurfaceBrightLimit y HealpixSlicer,0.9982860160321518
ddf_accourd_sf0_05_lsf0_3_lsr0_3_v2_1_10yrs,Mean NumberOfQuickRevisits All sky HealpixSlicer,0.22881463006164113
ddf_accourd_sf0_05_lsf0_3_lsr0_3_v2_1_10yrs,Rms NumberOfQuickRevisits All sky HealpixSlicer,0.6278829842647756
ddf_accourd_sf0_05_lsf0_3_lsr0_3_v2_1_10yrs,Median NumberOfQuickRevisits All sky HealpixSlicer,0.19675925925925927
ddf_accourd_sf0_05_lsf0_3_lsr0_3_v2_1_10yrs,Max NumberOfQuickRevisits All sky HealpixSlicer,0.6287178205448638
ddf_accourd_sf0_05_lsf0_3_lsr0_3_v2_1_10yrs,Min NumberOfQuickRevisits All sky HealpixSlicer,0.0
ddf_accourd_sf0_05_lsf0_3_lsr0_3_v2_1_10yrs,N(+3Sigma) NumberOfQuickRevisits All sky HealpixSlicer,0.3100558659217877
ddf_accourd_sf0_05_lsf0_3_lsr0_3_v2_1_10yrs,N(-3Sigma) NumberOfQuickRevisits All sky HealpixSlicer,0.0
ddf_accourd_sf0_05_lsf0_3_lsr0_5_v2_1_10yrs,Mean NumberOfQuickRevisits  HealpixSlicer,0.22731644366611126
ddf_accourd_sf0_05_lsf0_3_lsr0_5_v2_1_10yrs,Rms NumberOfQuickRevisits  HealpixSlicer,0.6104072404012296
ddf_accourd_sf0_05_lsf0_3_lsr0_5_v2_1_10yrs,Median NumberOfQuickRevisits  HealpixSlicer,0.19560185185185186
ddf_accourd_sf0_05_lsf0_3_lsr0_5_v2_1_10yrs,Max NumberOfQuickRevisits  HealpixSlicer,0.6196263434141465
ddf_accourd_sf0_05_lsf0_3_lsr0_5_v2_1_10yrs,Min NumberOfQuickRevisits  HealpixSlicer,0.0
ddf_accourd_sf0_05_lsf0_3_lsr0_5_v2_1_10yrs,N(+3Sigma) NumberOfQuickRevisits  HealpixSlicer,0.3128491620111732
ddf_accourd_sf0_05_lsf0_3_lsr0_5_v2_1_10yrs,N(-3Sigma) NumberOfQuickRevisits  HealpixSlicer,0.0
ddf_accourd_sf0_05_lsf0_3_lsr0_5_v2_1_10yrs,Median SurfaceBrightLimit u HealpixSlicer,0.9880382947950456
ddf_accourd_sf0_05_lsf0_3_lsr0_5_v2_1_10yrs,Median SurfaceBrightLimit g HealpixSlicer,0.0
ddf_accourd_sf0_05_lsf0_3_lsr0_5_v2_1_10yrs,Median SurfaceBrightLimit i HealpixSlicer,0.0
ddf_accourd_sf0_05_lsf0_3_lsr0_5_v2_1_10yrs,Median SurfaceBrightLimit r HealpixSlicer,0.9983473927251555
ddf_accourd_sf0_05_lsf0_3_lsr0_5_v2_1_10yrs,Median SurfaceBrightLimit z HealpixSlicer,0.9978045473664158
ddf_accourd_sf0_05_lsf0_3_lsr0_5_v2_1_10yrs,Median SurfaceBrightLimit y HealpixSlicer,0.998329763881365
ddf_accourd_sf0_05_lsf0_3_lsr0_5_v2_1_10yrs,Mean NumberOfQuickRevisits All sky HealpixSlicer,0.22731644366611126
ddf_accourd_sf0_05_lsf0_3_lsr0_5_v2_1_10yrs,Rms NumberOfQuickRevisits All sky HealpixSlicer,0.6104072404012296
ddf_accourd_sf0_05_lsf0_3_lsr0_5_v2_1_10yrs,Median NumberOfQuickRevisits All sky HealpixSlicer,0.19560185185185186
ddf_accourd_sf0_05_lsf0_3_lsr0_5_v2_1_10yrs,Max NumberOfQuickRevisits All sky HealpixSlicer,0.6196263434141465
ddf_accourd_sf0_05_lsf0_3_lsr0_5_v2_1_10yrs,Min NumberOfQuickRevisits All sky HealpixSlicer,0.0
ddf_accourd_sf0_05_lsf0_3_lsr0_5_v2_1_10yrs,N(+3Sigma) NumberOfQuickRevisits All sky HealpixSlicer,0.3128491620111732
ddf_accourd_sf0_05_lsf0_3_lsr0_5_v2_1_10yrs,N(-3Sigma) NumberOfQuickRevisits All sky HealpixSlicer,0.0
ddf_accourd_sf0_05_lsf0_4_lsr0_1_v2_1_10yrs,Mean NumberOfQuickRevisits  HealpixSlicer,0.2317242808020678
ddf_accourd_sf0_05_lsf0_4_lsr0_1_v2_1_10yrs,Rms NumberOfQuickRevisits  HealpixSlicer,0.6599524398209292
ddf_accourd_sf0_05_lsf0_4_lsr0_1_v2_1_10yrs,Median NumberOfQuickRevisits  HealpixSlicer,0.19675925925925927
ddf_accourd_sf0_05_lsf0_4_lsr0_1_v2_1_10yrs,Max NumberOfQuickRevisits  HealpixSlicer,0.6633029242689328
ddf_accourd_sf0_05_lsf0_4_lsr0_1_v2_1_10yrs,Min NumberOfQuickRevisits  HealpixSlicer,0.0
ddf_accourd_sf0_05_lsf0_4_lsr0_1_v2_1_10yrs,N(+3Sigma) NumberOfQuickRevisits  HealpixSlicer,0.31564245810055863
ddf_accourd_sf0_05_lsf0_4_lsr0_1_v2_1_10yrs,N(-3Sigma) NumberOfQuickRevisits  HealpixSlicer,0.0
ddf_accourd_sf0_05_lsf0_4_lsr0_1_v2_1_10yrs,Median SurfaceBrightLimit u HealpixSlicer,0.9879253668529999
ddf_accourd_sf0_05_lsf0_4_lsr0_1_v2_1_10yrs,Median SurfaceBrightLimit g HealpixSlicer,0.0
ddf_accourd_sf0_05_lsf0_4_lsr0_1_v2_1_10yrs,Median SurfaceBrightLimit i HealpixSlicer,0.0
ddf_accourd_sf0_05_lsf0_4_lsr0_1_v2_1_10yrs,Median SurfaceBrightLimit r HealpixSlicer,0.9982351003533091
ddf_accourd_sf0_05_lsf0_4_lsr0_1_v2_1_10yrs,Median SurfaceBrightLimit z HealpixSlicer,0.9977527733384968
ddf_accourd_sf0_05_lsf0_4_lsr0_1_v2_1_10yrs,Median SurfaceBrightLimit y HealpixSlicer,0.9983222305098823
ddf_accourd_sf0_05_lsf0_4_lsr0_1_v2_1_10yrs,Mean NumberOfQuickRevisits All sky HealpixSlicer,0.2317242808020678
ddf_accourd_sf0_05_lsf0_4_lsr0_1_v2_1_10yrs,Rms NumberOfQuickRevisits All sky HealpixSlicer,0.6599524398209292
ddf_accourd_sf0_05_lsf0_4_lsr0_1_v2_1_10yrs,Median NumberOfQuickRevisits All sky HealpixSlicer,0.19675925925925927
ddf_accourd_sf0_05_lsf0_4_lsr0_1_v2_1_10yrs,Max NumberOfQuickRevisits All sky HealpixSlicer,0.6633029242689328
ddf_accourd_sf0_05_lsf0_4_lsr0_1_v2_1_10yrs,Min NumberOfQuickRevisits All sky HealpixSlicer,0.0
ddf_accourd_sf0_05_lsf0_4_lsr0_1_v2_1_10yrs,N(+3Sigma) NumberOfQuickRevisits All sky HealpixSlicer,0.31564245810055863
ddf_accourd_sf0_05_lsf0_4_lsr0_1_v2_1_10yrs,N(-3Sigma) NumberOfQuickRevisits All sky HealpixSlicer,0.0
ddf_accourd_sf0_05_lsf0_4_lsr0_3_v2_1_10yrs,Mean NumberOfQuickRevisits  HealpixSlicer,0.22842671004535686
ddf_accourd_sf0_05_lsf0_4_lsr0_3_v2_1_10yrs,Rms NumberOfQuickRevisits  HealpixSlicer,0.612512051506649
ddf_accourd_sf0_05_lsf0_4_lsr0_3_v2_1_10yrs,Median NumberOfQuickRevisits  HealpixSlicer,0.19560185185185186
ddf_accourd_sf0_05_lsf0_4_lsr0_3_v2_1_10yrs,Max NumberOfQuickRevisits  HealpixSlicer,0.6272806798300425
ddf_accourd_sf0_05_lsf0_4_lsr0_3_v2_1_10yrs,Min NumberOfQuickRevisits  HealpixSlicer,0.0
ddf_accourd_sf0_05_lsf0_4_lsr0_3_v2_1_10yrs,N(+3Sigma) NumberOfQuickRevisits  HealpixSlicer,0.30446927374301674
ddf_accourd_sf0_05_lsf0_4_lsr0_3_v2_1_10yrs,N(-3Sigma) NumberOfQuickRevisits  HealpixSlicer,0.0
ddf_accourd_sf0_05_lsf0_4_lsr0_3_v2_1_10yrs,Median SurfaceBrightLimit u HealpixSlicer,0.9880321022513621
ddf_accourd_sf0_05_lsf0_4_lsr0_3_v2_1_10yrs,Median SurfaceBrightLimit g HealpixSlicer,0.0
ddf_accourd_sf0_05_lsf0_4_lsr0_3_v2_1_10yrs,Median SurfaceBrightLimit i HealpixSlicer,0.0
ddf_accourd_sf0_05_lsf0_4_lsr0_3_v2_1_10yrs,Median SurfaceBrightLimit r HealpixSlicer,0.9983305465694404
ddf_accourd_sf0_05_lsf0_4_lsr0_3_v2_1_10yrs,Median SurfaceBrightLimit z HealpixSlicer,0.9978340607103408
ddf_accourd_sf0_05_lsf0_4_lsr0_3_v2_1_10yrs,Median SurfaceBrightLimit y HealpixSlicer,0.9982870191137648
ddf_accourd_sf0_05_lsf0_4_lsr0_3_v2_1_10yrs,Mean NumberOfQuickRevisits All sky HealpixSlicer,0.22842671004535686
ddf_accourd_sf0_05_lsf0_4_lsr0_3_v2_1_10yrs,Rms NumberOfQuickRevisits All sky HealpixSlicer,0.612512051506649
ddf_accourd_sf0_05_lsf0_4_lsr0_3_v2_1_10yrs,Median NumberOfQuickRevisits All sky HealpixSlicer,0.19560185185185186
ddf_accourd_sf0_05_lsf0_4_lsr0_3_v2_1_10yrs,Max NumberOfQuickRevisits All sky HealpixSlicer,0.6272806798300425
ddf_accourd_sf0_05_lsf0_4_lsr0_3_v2_1_10yrs,Min NumberOfQuickRevisits All sky HealpixSlicer,0.0
ddf_accourd_sf0_05_lsf0_4_lsr0_3_v2_1_10yrs,N(+3Sigma) NumberOfQuickRevisits All sky HealpixSlicer,0.30446927374301674
ddf_accourd_sf0_05_lsf0_4_lsr0_3_v2_1_10yrs,N(-3Sigma) NumberOfQuickRevisits All sky HealpixSlicer,0.0
ddf_accourd_sf0_05_lsf0_4_lsr0_5_v2_1_10yrs,Mean NumberOfQuickRevisits  HealpixSlicer,0.2265520176628145
ddf_accourd_sf0_05_lsf0_4_lsr0_5_v2_1_10yrs,Rms NumberOfQuickRevisits  HealpixSlicer,0.5887527058685711
ddf_accourd_sf0_05_lsf0_4_lsr0_5_v2_1_10yrs,Median NumberOfQuickRevisits  HealpixSlicer,0.19675925925925927
ddf_accourd_sf0_05_lsf0_4_lsr0_5_v2_1_10yrs,Max NumberOfQuickRevisits  HealpixSlicer,0.5998187953011747
ddf_accourd_sf0_05_lsf0_4_lsr0_5_v2_1_10yrs,Min NumberOfQuickRevisits  HealpixSlicer,0.0
ddf_accourd_sf0_05_lsf0_4_lsr0_5_v2_1_10yrs,N(+3Sigma) NumberOfQuickRevisits  HealpixSlicer,0.32122905027932963
ddf_accourd_sf0_05_lsf0_4_lsr0_5_v2_1_10yrs,N(-3Sigma) NumberOfQuickRevisits  HealpixSlicer,0.0
ddf_accourd_sf0_05_lsf0_4_lsr0_5_v2_1_10yrs,Median SurfaceBrightLimit u HealpixSlicer,0.9881032088064783
ddf_accourd_sf0_05_lsf0_4_lsr0_5_v2_1_10yrs,Median SurfaceBrightLimit g HealpixSlicer,0.0
ddf_accourd_sf0_05_lsf0_4_lsr0_5_v2_1_10yrs,Median SurfaceBrightLimit i HealpixSlicer,0.0
ddf_accourd_sf0_05_lsf0_4_lsr0_5_v2_1_10yrs,Median SurfaceBrightLimit r HealpixSlicer,0.9984151923051982
ddf_accourd_sf0_05_lsf0_4_lsr0_5_v2_1_10yrs,Median SurfaceBrightLimit z HealpixSlicer,0.9978277550400722
ddf_accourd_sf0_05_lsf0_4_lsr0_5_v2_1_10yrs,Median SurfaceBrightLimit y HealpixSlicer,0.9983500891179431
ddf_accourd_sf0_05_lsf0_4_lsr0_5_v2_1_10yrs,Mean NumberOfQuickRevisits All sky HealpixSlicer,0.2265520176628145
ddf_accourd_sf0_05_lsf0_4_lsr0_5_v2_1_10yrs,Rms NumberOfQuickRevisits All sky HealpixSlicer,0.5887527058685711
ddf_accourd_sf0_05_lsf0_4_lsr0_5_v2_1_10yrs,Median NumberOfQuickRevisits All sky HealpixSlicer,0.19675925925925927
ddf_accourd_sf0_05_lsf0_4_lsr0_5_v2_1_10yrs,Max NumberOfQuickRevisits All sky HealpixSlicer,0.5998187953011747
ddf_accourd_sf0_05_lsf0_4_lsr0_5_v2_1_10yrs,Min NumberOfQuickRevisits All sky HealpixSlicer,0.0
ddf_accourd_sf0_05_lsf0_4_lsr0_5_v2_1_10yrs,N(+3Sigma) NumberOfQuickRevisits All sky HealpixSlicer,0.32122905027932963
ddf_accourd_sf0_05_lsf0_4_lsr0_5_v2_1_10yrs,N(-3Sigma) NumberOfQuickRevisits All sky HealpixSlicer,0.0
ddf_accourd_sf0_10_lsf0_1_lsr0_1_v2_1_10yrs,Mean NumberOfQuickRevisits  HealpixSlicer,0.2300636108365538
ddf_accourd_sf0_10_lsf0_1_lsr0_1_v2_1_10yrs,Rms NumberOfQuickRevisits  HealpixSlicer,0.6562836408761716
ddf_accourd_sf0_10_lsf0_1_lsr0_1_v2_1_10yrs,Median NumberOfQuickRevisits  HealpixSlicer,0.19560185185185186
ddf_accourd_sf0_10_lsf0_1_lsr0_1_v2_1_10yrs,Max NumberOfQuickRevisits  HealpixSlicer,0.6587415646088478
ddf_accourd_sf0_10_lsf0_1_lsr0_1_v2_1_10yrs,Min NumberOfQuickRevisits  HealpixSlicer,0.0
ddf_accourd_sf0_10_lsf0_1_lsr0_1_v2_1_10yrs,N(+3Sigma) NumberOfQuickRevisits  HealpixSlicer,0.30446927374301674
ddf_accourd_sf0_10_lsf0_1_lsr0_1_v2_1_10yrs,N(-3Sigma) NumberOfQuickRevisits  HealpixSlicer,0.0
ddf_accourd_sf0_10_lsf0_1_lsr0_1_v2_1_10yrs,Median SurfaceBrightLimit u HealpixSlicer,0.9879668159001517
ddf_accourd_sf0_10_lsf0_1_lsr0_1_v2_1_10yrs,Median SurfaceBrightLimit g HealpixSlicer,0.0
ddf_accourd_sf0_10_lsf0_1_lsr0_1_v2_1_10yrs,Median SurfaceBrightLimit i HealpixSlicer,0.0
ddf_accourd_sf0_10_lsf0_1_lsr0_1_v2_1_10yrs,Median SurfaceBrightLimit r HealpixSlicer,0.998281350770623
ddf_accourd_sf0_10_lsf0_1_lsr0_1_v2_1_10yrs,Median SurfaceBrightLimit z HealpixSlicer,0.9978364119950249
ddf_accourd_sf0_10_lsf0_1_lsr0_1_v2_1_10yrs,Median SurfaceBrightLimit y HealpixSlicer,0.9981242931078715
ddf_accourd_sf0_10_lsf0_1_lsr0_1_v2_1_10yrs,Mean NumberOfQuickRevisits All sky HealpixSlicer,0.2300636108365538
ddf_accourd_sf0_10_lsf0_1_lsr0_1_v2_1_10yrs,Rms NumberOfQuickRevisits All sky HealpixSlicer,0.6562836408761716
ddf_accourd_sf0_10_lsf0_1_lsr0_1_v2_1_10yrs,Median NumberOfQuickRevisits All sky HealpixSlicer,0.19560185185185186
ddf_accourd_sf0_10_lsf0_1_lsr0_1_v2_1_10yrs,Max NumberOfQuickRevisits All sky HealpixSlicer,0.6587415646088478
ddf_accourd_sf0_10_lsf0_1_lsr0_1_v2_1_10yrs,Min NumberOfQuickRevisits All sky HealpixSlicer,0.0
ddf_accourd_sf0_10_lsf0_1_lsr0_1_v2_1_10yrs,N(+3Sigma) NumberOfQuickRevisits All sky HealpixSlicer,0.30446927374301674
ddf_accourd_sf0_10_lsf0_1_lsr0_1_v2_1_10yrs,N(-3Sigma) NumberOfQuickRevisits All sky HealpixSlicer,0.0
ddf_accourd_sf0_10_lsf0_1_lsr0_3_v2_1_10yrs,Mean NumberOfQuickRevisits  HealpixSlicer,0.22856111722395747
ddf_accourd_sf0_10_lsf0_1_lsr0_3_v2_1_10yrs,Rms NumberOfQuickRevisits  HealpixSlicer,0.6366812243051874
ddf_accourd_sf0_10_lsf0_1_lsr0_3_v2_1_10yrs,Median NumberOfQuickRevisits  HealpixSlicer,0.19560185185185186
ddf_accourd_sf0_10_lsf0_1_lsr0_3_v2_1_10yrs,Max NumberOfQuickRevisits  HealpixSlicer,0.6416833291677081
ddf_accourd_sf0_10_lsf0_1_lsr0_3_v2_1_10yrs,Min NumberOfQuickRevisits  HealpixSlicer,0.0
ddf_accourd_sf0_10_lsf0_1_lsr0_3_v2_1_10yrs,N(+3Sigma) NumberOfQuickRevisits  HealpixSlicer,0.30446927374301674
ddf_accourd_sf0_10_lsf0_1_lsr0_3_v2_1_10yrs,N(-3Sigma) NumberOfQuickRevisits  HealpixSlicer,0.0
ddf_accourd_sf0_10_lsf0_1_lsr0_3_v2_1_10yrs,Median SurfaceBrightLimit u HealpixSlicer,0.9880908034526024
ddf_accourd_sf0_10_lsf0_1_lsr0_3_v2_1_10yrs,Median SurfaceBrightLimit g HealpixSlicer,0.0
ddf_accourd_sf0_10_lsf0_1_lsr0_3_v2_1_10yrs,Median SurfaceBrightLimit i HealpixSlicer,0.0
ddf_accourd_sf0_10_lsf0_1_lsr0_3_v2_1_10yrs,Median SurfaceBrightLimit r HealpixSlicer,0.9983474003246011
ddf_accourd_sf0_10_lsf0_1_lsr0_3_v2_1_10yrs,Median SurfaceBrightLimit z HealpixSlicer,0.9978331833868712
ddf_accourd_sf0_10_lsf0_1_lsr0_3_v2_1_10yrs,Median SurfaceBrightLimit y HealpixSlicer,0.9981814011808272
ddf_accourd_sf0_10_lsf0_1_lsr0_3_v2_1_10yrs,Mean NumberOfQuickRevisits All sky HealpixSlicer,0.22856111722395747
ddf_accourd_sf0_10_lsf0_1_lsr0_3_v2_1_10yrs,Rms NumberOfQuickRevisits All sky HealpixSlicer,0.6366812243051874
ddf_accourd_sf0_10_lsf0_1_lsr0_3_v2_1_10yrs,Median NumberOfQuickRevisits All sky HealpixSlicer,0.19560185185185186
ddf_accourd_sf0_10_lsf0_1_lsr0_3_v2_1_10yrs,Max NumberOfQuickRevisits All sky HealpixSlicer,0.6416833291677081
ddf_accourd_sf0_10_lsf0_1_lsr0_3_v2_1_10yrs,Min NumberOfQuickRevisits All sky HealpixSlicer,0.0
ddf_accourd_sf0_10_lsf0_1_lsr0_3_v2_1_10yrs,N(+3Sigma) NumberOfQuickRevisits All sky HealpixSlicer,0.30446927374301674
ddf_accourd_sf0_10_lsf0_1_lsr0_3_v2_1_10yrs,N(-3Sigma) NumberOfQuickRevisits All sky HealpixSlicer,0.0
ddf_accourd_sf0_10_lsf0_1_lsr0_5_v2_1_10yrs,Mean NumberOfQuickRevisits  HealpixSlicer,0.22846123376407776
ddf_accourd_sf0_10_lsf0_1_lsr0_5_v2_1_10yrs,Rms NumberOfQuickRevisits  HealpixSlicer,0.6239213632502749
ddf_accourd_sf0_10_lsf0_1_lsr0_5_v2_1_10yrs,Median NumberOfQuickRevisits  HealpixSlicer,0.19675925925925927
ddf_accourd_sf0_10_lsf0_1_lsr0_5_v2_1_10yrs,Max NumberOfQuickRevisits  HealpixSlicer,0.6277180704823794
ddf_accourd_sf0_10_lsf0_1_lsr0_5_v2_1_10yrs,Min NumberOfQuickRevisits  HealpixSlicer,0.0
ddf_accourd_sf0_10_lsf0_1_lsr0_5_v2_1_10yrs,N(+3Sigma) NumberOfQuickRevisits  HealpixSlicer,0.3128491620111732
ddf_accourd_sf0_10_lsf0_1_lsr0_5_v2_1_10yrs,N(-3Sigma) NumberOfQuickRevisits  HealpixSlicer,0.0
ddf_accourd_sf0_10_lsf0_1_lsr0_5_v2_1_10yrs,Median SurfaceBrightLimit u HealpixSlicer,0.9881247590402421
ddf_accourd_sf0_10_lsf0_1_lsr0_5_v2_1_10yrs,Median SurfaceBrightLimit g HealpixSlicer,0.0
ddf_accourd_sf0_10_lsf0_1_lsr0_5_v2_1_10yrs,Median SurfaceBrightLimit i HealpixSlicer,0.0
ddf_accourd_sf0_10_lsf0_1_lsr0_5_v2_1_10yrs,Median SurfaceBrightLimit r HealpixSlicer,0.9983121452366719
ddf_accourd_sf0_10_lsf0_1_lsr0_5_v2_1_10yrs,Median SurfaceBrightLimit z HealpixSlicer,0.9978543686196234
ddf_accourd_sf0_10_lsf0_1_lsr0_5_v2_1_10yrs,Median SurfaceBrightLimit y HealpixSlicer,0.9982807802447196
ddf_accourd_sf0_10_lsf0_1_lsr0_5_v2_1_10yrs,Mean NumberOfQuickRevisits All sky HealpixSlicer,0.22846123376407776
ddf_accourd_sf0_10_lsf0_1_lsr0_5_v2_1_10yrs,Rms NumberOfQuickRevisits All sky HealpixSlicer,0.6239213632502749
ddf_accourd_sf0_10_lsf0_1_lsr0_5_v2_1_10yrs,Median NumberOfQuickRevisits All sky HealpixSlicer,0.19675925925925927
ddf_accourd_sf0_10_lsf0_1_lsr0_5_v2_1_10yrs,Max NumberOfQuickRevisits All sky HealpixSlicer,0.6277180704823794
ddf_accourd_sf0_10_lsf0_1_lsr0_5_v2_1_10yrs,Min NumberOfQuickRevisits All sky HealpixSlicer,0.0
ddf_accourd_sf0_10_lsf0_1_lsr0_5_v2_1_10yrs,N(+3Sigma) NumberOfQuickRevisits All sky HealpixSlicer,0.3128491620111732
ddf_accourd_sf0_10_lsf0_1_lsr0_5_v2_1_10yrs,N(-3Sigma) NumberOfQuickRevisits All sky HealpixSlicer,0.0
ddf_accourd_sf0_10_lsf0_2_lsr0_1_v2_1_10yrs,Mean NumberOfQuickRevisits  HealpixSlicer,0.23047548159813408
ddf_accourd_sf0_10_lsf0_2_lsr0_1_v2_1_10yrs,Rms NumberOfQuickRevisits  HealpixSlicer,0.6599949972005037
ddf_accourd_sf0_10_lsf0_2_lsr0_1_v2_1_10yrs,Median NumberOfQuickRevisits  HealpixSlicer,0.19675925925925927
ddf_accourd_sf0_10_lsf0_2_lsr0_1_v2_1_10yrs,Max NumberOfQuickRevisits  HealpixSlicer,0.6585228692826793
ddf_accourd_sf0_10_lsf0_2_lsr0_1_v2_1_10yrs,Min NumberOfQuickRevisits  HealpixSlicer,0.0
ddf_accourd_sf0_10_lsf0_2_lsr0_1_v2_1_10yrs,N(+3Sigma) NumberOfQuickRevisits  HealpixSlicer,0.3100558659217877
ddf_accourd_sf0_10_lsf0_2_lsr0_1_v2_1_10yrs,N(-3Sigma) NumberOfQuickRevisits  HealpixSlicer,0.0
